1643978513946	PolyGesture	ExperimentStarted	MARCO
1643978545293	PolyGesture	InputEvent	SelectionChanged 79 79

1643978547653	PolyGesture	InputEvent	BeginBatchEdit

1643978547657	PolyGesture	InputEvent	SelectionChanged 0 0

1643978547662	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not puteven  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1643978547674	PolyGesture	InputEvent	SelectionChanged 82 82

1643978547677	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not puteven  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 79 0 3

1643978547689	PolyGesture	InputEvent	SelectionChanged 82 82

1643978548625	PolyGesture	InputEvent	BeginBatchEdit

1643978548650	PolyGesture	InputEvent	SelectionChanged 0 0

1643978548654	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 514 514

1643978548667	PolyGesture	InputEvent	SelectionChanged 83 83

1643978548669	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other, evening That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 82 0 1

1643978548678	PolyGesture	InputEvent	SelectionChanged 83 83

1643978548820	PolyGesture	InputEvent	BeginBatchEdit

1643978549463	PolyGesture	InputEvent	TouchEvent (cursorPosition=83): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=403.0, y[0]=196.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41702054, downTime=41702054, deviceId=8, source=0x1002 }
1643978549511	PolyGesture	InputEvent	TouchEvent (cursorPosition=83): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=403.0, y[0]=196.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41702103, downTime=41702054, deviceId=8, source=0x1002 }
1643978549522	PolyGesture	InputEvent	SelectionChanged 248 248

1643978549633	PolyGesture	InputEvent	BeginBatchEdit

1643978549636	PolyGesture	InputEvent	BeginBatchEdit

1643978551009	PolyGesture	InputEvent	SelectionChanged 244 251

1643978551255	PolyGesture	InputEvent	BeginBatchEdit

1643978551860	PolyGesture	InputEvent	BeginBatchEdit

1643978551865	PolyGesture	InputEvent	SelectionChanged 0 0

1643978551870	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 507 507

1643978551883	PolyGesture	InputEvent	SelectionChanged 244 244

1643978551885	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 244 7 0

1643978551895	PolyGesture	InputEvent	SelectionChanged 244 244

1643978554815	PolyGesture	InputEvent	TouchEvent (cursorPosition=244): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=241.0, y[0]=155.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41707405, downTime=41707405, deviceId=8, source=0x1002 }
1643978554890	PolyGesture	InputEvent	TouchEvent (cursorPosition=244): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=241.0, y[0]=155.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41707482, downTime=41707405, deviceId=8, source=0x1002 }
1643978554901	PolyGesture	InputEvent	SelectionChanged 182 182

1643978556044	PolyGesture	InputEvent	BeginBatchEdit

1643978556068	PolyGesture	InputEvent	SelectionChanged 0 0

1643978556072	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 508 508

1643978556084	PolyGesture	InputEvent	SelectionChanged 183 183

1643978556087	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 182 0 1

1643978556099	PolyGesture	InputEvent	SelectionChanged 183 183

1643978557034	PolyGesture	InputEvent	TouchEvent (cursorPosition=183): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=256.0, y[0]=165.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41709625, downTime=41709625, deviceId=8, source=0x1002 }
1643978557095	PolyGesture	InputEvent	TouchEvent (cursorPosition=183): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=256.0, y[0]=165.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41709688, downTime=41709625, deviceId=8, source=0x1002 }
1643978557106	PolyGesture	InputEvent	SelectionChanged 184 184

1643978557218	PolyGesture	InputEvent	BeginBatchEdit

1643978559903	PolyGesture	InputEvent	BeginBatchEdit

1643978559911	PolyGesture	InputEvent	SelectionChanged 0 0

1643978559916	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningdress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 515 515

1643978559928	PolyGesture	InputEvent	SelectionChanged 191 191

1643978559931	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningdress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 184 0 7

1643978559943	PolyGesture	InputEvent	SelectionChanged 191 191

1643978560097	PolyGesture	InputEvent	BeginBatchEdit

1643978560768	PolyGesture	InputEvent	BeginBatchEdit

1643978560787	PolyGesture	InputEvent	SelectionChanged 0 0

1643978560792	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningbdress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 516 516

1643978560805	PolyGesture	InputEvent	SelectionChanged 192 192

1643978560807	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningbdress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 191 0 1

1643978560818	PolyGesture	InputEvent	SelectionChanged 192 192

1643978560962	PolyGesture	InputEvent	BeginBatchEdit

1643978561510	PolyGesture	InputEvent	BeginBatchEdit

1643978561544	PolyGesture	InputEvent	SelectionChanged 0 0

1643978561552	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningbldress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 517 517

1643978561569	PolyGesture	InputEvent	SelectionChanged 193 193

1643978561572	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningbldress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 192 0 1

1643978561585	PolyGesture	InputEvent	SelectionChanged 193 193

1643978561723	PolyGesture	InputEvent	BeginBatchEdit

1643978562426	PolyGesture	InputEvent	BeginBatchEdit

1643978562435	PolyGesture	InputEvent	SelectionChanged 0 0

1643978562440	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningbdress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 516 516

1643978562451	PolyGesture	InputEvent	SelectionChanged 192 192

1643978562453	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningbdress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 192 1 0

1643978562463	PolyGesture	InputEvent	SelectionChanged 192 192

1643978562593	PolyGesture	InputEvent	BeginBatchEdit

1643978562603	PolyGesture	InputEvent	SelectionChanged 0 0

1643978562608	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningdress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 515 515

1643978562620	PolyGesture	InputEvent	SelectionChanged 191 191

1643978562623	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  eveningdress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 191 1 0

1643978562634	PolyGesture	InputEvent	SelectionChanged 191 191

1643978562779	PolyGesture	InputEvent	BeginBatchEdit

1643978563137	PolyGesture	InputEvent	BeginBatchEdit

1643978563147	PolyGesture	InputEvent	SelectionChanged 0 0

1643978563152	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 516 516

1643978563164	PolyGesture	InputEvent	SelectionChanged 192 192

1643978563167	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to was be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 191 0 1

1643978563176	PolyGesture	InputEvent	SelectionChanged 192 192

1643978563321	PolyGesture	InputEvent	BeginBatchEdit

1643978564355	PolyGesture	InputEvent	TouchEvent (cursorPosition=192): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=531.0, y[0]=214.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41716941, downTime=41716941, deviceId=8, source=0x1002 }
1643978564389	PolyGesture	InputEvent	TouchEvent (cursorPosition=192): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=531.0, y[0]=214.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41716981, downTime=41716941, deviceId=8, source=0x1002 }
1643978564399	PolyGesture	InputEvent	SelectionChanged 313 313

1643978564510	PolyGesture	InputEvent	BeginBatchEdit

1643978564513	PolyGesture	InputEvent	BeginBatchEdit

1643978566862	PolyGesture	InputEvent	SelectionChanged 312 315

1643978567105	PolyGesture	InputEvent	BeginBatchEdit

1643978567984	PolyGesture	InputEvent	BeginBatchEdit

1643978567991	PolyGesture	InputEvent	SelectionChanged 0 0

1643978567998	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1643978568012	PolyGesture	InputEvent	SelectionChanged 312 312

1643978568014	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 312 3 0

1643978568027	PolyGesture	InputEvent	SelectionChanged 312 312

1643978569411	PolyGesture	InputEvent	TouchEvent (cursorPosition=312): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=590.0, y[0]=249.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41722002, downTime=41722002, deviceId=8, source=0x1002 }
1643978569502	PolyGesture	InputEvent	TouchEvent (cursorPosition=312): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=590.0, y[0]=249.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41722094, downTime=41722002, deviceId=8, source=0x1002 }
1643978569513	PolyGesture	InputEvent	SelectionChanged 373 373

1643978570346	PolyGesture	InputEvent	SelectionChanged 374 374

1643978571374	PolyGesture	InputEvent	BeginBatchEdit

1643978571400	PolyGesture	InputEvent	SelectionChanged 0 0

1643978571406	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He  tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 514 514

1643978571418	PolyGesture	InputEvent	SelectionChanged 375 375

1643978571421	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He  tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 374 0 1

1643978571432	PolyGesture	InputEvent	SelectionChanged 375 375

1643978572427	PolyGesture	InputEvent	TouchEvent (cursorPosition=375): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=614.0, y[0]=256.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41725018, downTime=41725018, deviceId=8, source=0x1002 }
1643978572493	PolyGesture	InputEvent	TouchEvent (cursorPosition=375): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=614.0, y[0]=256.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41725085, downTime=41725018, deviceId=8, source=0x1002 }
1643978572504	PolyGesture	InputEvent	SelectionChanged 376 376

1643978572614	PolyGesture	InputEvent	BeginBatchEdit

1643978573823	PolyGesture	InputEvent	BeginBatchEdit

1643978573846	PolyGesture	InputEvent	SelectionChanged 0 0

1643978573851	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1643978573863	PolyGesture	InputEvent	SelectionChanged 375 375

1643978573866	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 375 1 0

1643978573876	PolyGesture	InputEvent	SelectionChanged 375 375

1643978574047	PolyGesture	InputEvent	BeginBatchEdit

1643978574478	PolyGesture	InputEvent	TouchEvent (cursorPosition=375): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=613.0, y[0]=260.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41727068, downTime=41727068, deviceId=8, source=0x1002 }
1643978574549	PolyGesture	InputEvent	TouchEvent (cursorPosition=375): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=613.0, y[0]=260.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41727141, downTime=41727068, deviceId=8, source=0x1002 }
1643978574558	PolyGesture	InputEvent	SelectionChanged 430 430

1643978574668	PolyGesture	InputEvent	BeginBatchEdit

1643978574671	PolyGesture	InputEvent	BeginBatchEdit

1643978575258	PolyGesture	InputEvent	TouchEvent (cursorPosition=430): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=609.0, y[0]=257.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x2, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41727848, downTime=41727848, deviceId=8, source=0x1002 }
1643978575350	PolyGesture	InputEvent	TouchEvent (cursorPosition=430): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=609.0, y[0]=257.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x2, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41727942, downTime=41727848, deviceId=8, source=0x1002 }
1643978575368	PolyGesture	InputEvent	SelectionChanged 375 375

1643978575473	PolyGesture	InputEvent	BeginBatchEdit

1643978575488	PolyGesture	InputEvent	BeginBatchEdit

1643978576875	PolyGesture	InputEvent	BeginBatchEdit

1643978576879	PolyGesture	InputEvent	SelectionChanged 0 0

1643978576884	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He wastired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 516 516

1643978576896	PolyGesture	InputEvent	SelectionChanged 378 378

1643978576899	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He wastired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 375 0 3

1643978576911	PolyGesture	InputEvent	SelectionChanged 378 378

1643978577051	PolyGesture	InputEvent	BeginBatchEdit

1643978578542	PolyGesture	InputEvent	BeginBatchEdit

1643978578552	PolyGesture	InputEvent	SelectionChanged 0 0

1643978578556	PolyGesture	TaskCompleted	Sposta parola (taglia - incolla) in 45"376 seconds (at 41731149, effective time: 44"114)

***************************************


1643978578569	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 517 517

1643978578580	PolyGesture	InputEvent	SelectionChanged 379 379

1643978578582	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not put even  his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in  evening dress passed him. He heard one of them whisper to the other,  That is Dorian Gray. He remembered how pleased he used to  be when he was pointed out, or stared at, or talked about. He was tired of hearing his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 378 0 1

1643978578592	PolyGesture	InputEvent	SelectionChanged 379 379

1643978578815	PolyGesture	InputEvent	BeginBatchEdit

1643978579456	PolyGesture	InputEvent	BeginBatchEdit

1643978579475	PolyGesture	InputEvent	BeginBatchEdit

1643978579836	PolyGesture	InputEvent	KeyDown 4 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_BACK, scanCode=0, metaState=0, flags=0x48, repeatCount=0, eventTime=41732425, downTime=41732425, deviceId=-1, source=0x101 }

1643978579841	PolyGesture	InputEvent	BeginBatchEdit

1643978579869	PolyGesture	InputEvent	WindowFocusChanged false

1643978579893	PolyGesture	InputEvent	BeginBatchEdit

1643978579894	PolyGesture	InputEvent	BeginBatchEdit

1643978582209	PolyGesture	InputEvent	SelectionChanged 0 0

1643978582213	PolyGesture	InputEvent	TextChanged '' 0 0 0

1643978582224	PolyGesture	InputEvent	SelectionChanged 0 0

1643978582227	PolyGesture	InputEvent	SelectionChanged 0 0

1643978582228	PolyGesture	TaskStarted	Sposta frase

1643978582230	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He of them heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 513 513

1643978582239	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He of them heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 0 513

1643978582247	PolyGesture	InputEvent	SelectionChanged 513 513

1643978582279	PolyGesture	InputEvent	FocusChanged true 130 null

1643978582293	PolyGesture	InputEvent	WindowFocusChanged true

1643978582369	PolyGesture	InputEvent	BeginBatchEdit

1643978583575	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_DOWN, actionButton=0, id[0]=0, x[0]=123.0, y[0]=188.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41736166, downTime=41736166, deviceId=8, source=0x1002 }
1643978583637	PolyGesture	InputEvent	TouchEvent (cursorPosition=513): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=123.0, y[0]=188.0, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=41736230, downTime=41736166, deviceId=8, source=0x1002 }
1643978583652	PolyGesture	InputEvent	SelectionChanged 215 215

1643978584735	PolyGesture	InputEvent	SelectionChanged 214 218

1643978585484	PolyGesture	InputEvent	SelectionChanged 213 218

1643978585515	PolyGesture	InputEvent	SelectionChanged 212 218

1643978586054	PolyGesture	InputEvent	SelectionChanged 211 218

1643978587632	PolyGesture	InputEvent	BeginBatchEdit

1643978587643	PolyGesture	InputEvent	SelectionChanged 0 0

1643978587649	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He  heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 0 506 506

1643978587661	PolyGesture	InputEvent	SelectionChanged 211 211

1643978587664	PolyGesture	InputEvent	TextChanged 'It was a lovely night, so warm that he threw his coat over his arm and did not even put his silk scarf round his throat. As he strolled home, smoking his cigarette, two young men in evening dress passed him.
He  heard one whisper to the other, That is Dorian Gray.
He used to be when remembered how pleased he he was pointed out, or stared at, or talked about.
He of hearing was tired his own name now. Half the charm of the little village where he had been so often lately was that no one knew who he was.' 211 7 0

1643978587675	PolyGesture	InputEvent	SelectionChanged 211 211

1643978594813	PolyGesture	InputEvent	BeginBatchEdit

