1644059531083	PolyGesture	InputEvent	TouchEvent (cursorPosition=534): MotionEvent { action=ACTION_MOVE, actionButton=0, id[0]=0, x[0]=720.0879, y[0]=407.5703, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x2000000, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=156153084, downTime=156153043, deviceId=5, source=0x1002, displayId=0 }
1644059531089	PolyGesture	InputEvent	TouchEvent (cursorPosition=534): MotionEvent { action=ACTION_UP, actionButton=0, id[0]=0, x[0]=720.0879, y[0]=407.5703, toolType[0]=TOOL_TYPE_FINGER, buttonState=0, classification=NONE, metaState=0, flags=0x0, edgeFlags=0x0, pointerCount=1, historySize=0, eventTime=156153092, downTime=156153043, deviceId=5, source=0x1002, displayId=0 }
1644059531100	PolyGesture	InputEvent	SelectionChanged 458 458

1644059531194	PolyGesture	InputEvent	BeginBatchEdit

1644059531249	PolyGesture	InputEvent	BeginBatchEdit

1644059532304	PolyGesture	InputEvent	SelectionChanged 459 459

1644059532314	PolyGesture	InputEvent	BeginBatchEdit

1644059533472	PolyGesture	InputEvent	SelectionChanged 459 458

1644059533494	PolyGesture	InputEvent	BeginBatchEdit

1644059533495	PolyGesture	InputEvent	BeginBatchEdit

1644059533645	PolyGesture	InputEvent	SelectionChanged 459 457

1644059533663	PolyGesture	InputEvent	BeginBatchEdit

1644059533664	PolyGesture	InputEvent	BeginBatchEdit

1644059533811	PolyGesture	InputEvent	SelectionChanged 459 456

1644059533829	PolyGesture	InputEvent	BeginBatchEdit

1644059533830	PolyGesture	InputEvent	BeginBatchEdit

1644059533986	PolyGesture	InputEvent	SelectionChanged 459 455

1644059534009	PolyGesture	InputEvent	BeginBatchEdit

1644059534010	PolyGesture	InputEvent	BeginBatchEdit

1644059534150	PolyGesture	InputEvent	SelectionChanged 459 454

1644059534161	PolyGesture	InputEvent	BeginBatchEdit

1644059534163	PolyGesture	InputEvent	BeginBatchEdit

1644059534333	PolyGesture	InputEvent	SelectionChanged 459 453

1644059534342	PolyGesture	InputEvent	BeginBatchEdit

1644059534343	PolyGesture	InputEvent	BeginBatchEdit

1644059538061	PolyGesture	InputEvent	BeginBatchEdit

1644059538065	PolyGesture	InputEvent	KeyDown 67 KeyEvent { action=ACTION_DOWN, keyCode=KEYCODE_DEL, scanCode=0, metaState=0, flags=0x6, repeatCount=0, eventTime=156160075, downTime=156160075, deviceId=-1, source=0x0, displayId=0 }

1644059538087	PolyGesture	InputEvent	SelectionChanged 0 0

